Color,director_name,actor1_name,actor2_name,actor3_name,num_critic_votes_imdb,num_user_votes_rt,genre,movie_title,release_date,gross_income,budget,country,language,plot_keywords,avg_imdb_rt_score,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,content_rating,aspect_ratio,movie_facebook_likes,Images
Color,Danny Boyle,Rosario Dawson,Spencer Wilding,Tuppence Middleton,393,92640,"Crime, Drama, Mystery, Thriller",Trance †,2013,2319187,20000000,UK,English,"amnesia, criminal, heist, hypnotherapy, lost painting",7,0,3000,1000,888,5056,0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,212,R,2.35,23000,none
Color,Scott Walker,Nicolas Cage,Radha Mitchell,Jodi Lyn O'Keefe,120,43879,"Crime, Drama, Mystery, Thriller",The Frozen Ground †,2013,0,27220000,USA,English,"anchorage alaska, based on true story, pole dancer, serial killer, strip club",6.4,17,12000,991,897,16355,3,http://www.imdb.com/title/tt2005374/?ref_=fn_tt_tt_1,133,R,2.35,11000,none
Color,David Fincher,Robin Wright,Goran Visnjic,Joely Richardson,517,330152,"Crime, Drama, Mystery, Thriller",The Girl with the Dragon Tattoo †,2011,102515793,90000000,USA,English,"computer hacker, hacker, investigation, journalist, punk",7.8,21000,18000,1000,585,20388,1,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,632,R,2.35,54000,none
Color,Martin Campbell,Bojana Novakovic,Ray Winstone,Denis O'Hare,258,75201,"Crime, Drama, Mystery, Thriller",Edge of Darkness †,2010,43290977,80000000,UK,English,"activist, detective, father daughter relationship, investigation, vigilantism",6.6,258,2000,1000,896,7053,1,http://www.imdb.com/title/tt1226273/?ref_=fn_tt_tt_1,256,R,2.35,0,none
Color,Kevin Macdonald,Robin Wright,Harry Lennix,Michael Weston,252,113295,"Crime, Drama, Mystery, Thriller",State of Play †,2009,36965395,0,USA,English,"congressman, conspiracy, newspaper, political conspiracy, subway",7.1,162,18000,748,379,19776,3,http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1,235,PG-13,2.35,0,none
Color,Julian Jarrold,Andrew Garfield,Warren Clarke,John Henshaw,91,9305,"Crime, Drama, Mystery, Thriller",Red Riding: In the Year of Our Lord 1974 †,2009,0,0,UK,English,"ejected from a moving vehicle, gun held to head, handcuffs, shot multiple times, strangulation",7.1,11,10000,281,35,10369,0,http://www.imdb.com/title/tt1259574/?ref_=fn_tt_tt_1,44,Not Rated,1.85,0,none
Color,Clint Eastwood,Angelina Jolie Pitt,Michael Kelly,Colm Feore,264,199056,"Crime, Drama, Mystery, Thriller",Changeling †,2008,35707327,55000000,USA,English,"execution by hanging, los angeles police department, miscarriage of justice, missing child, wrongful conviction",7.8,16000,11000,963,539,12840,0,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,387,R,2.35,14000,none
Color,Brad Anderson,Thomas Kretschmann,Eduardo Noriega,Mac McDonald,150,42792,"Crime, Drama, Mystery, Thriller",Transsiberian †,2008,2203641,15000000,Spain,English,"35 mm digital camera, drugs, murder, train, travel",6.7,122,918,278,25,1252,0,http://www.imdb.com/title/tt0800241/?ref_=fn_tt_tt_1,162,R,2.35,0,none
Color,Pete Travis,Dennis Quaid,Edgar Ram√≠rez,William Hurt,235,127528,"Crime, Drama, Mystery, Thriller",Vantage Point †,2008,72266306,40000000,USA,English,"explosion, multiple perspectives, president, secret service, shooting",6.6,38,2000,897,882,6775,4,http://www.imdb.com/title/tt0443274/?ref_=fn_tt_tt_1,422,PG-13,2.35,0,none
Color,Amanda Gusack,Alice Krige,Christian Campbell,Blaine Anderson,15,1634,"Crime, Drama, Mystery, Thriller",The Betrayed †,2008,0,3500000,USA,English,"blood splatter, ski mask, stolen money, vomiting, warehouse",6.1,0,368,168,31,668,0,http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1,11,0,1.85,127,none
Color,Tony Gilroy,Tom Wilkinson,Denis O'Hare,Sydney Pollack,299,133367,"Crime, Drama, Mystery, Thriller",Michael Clayton †,2007,49024969,25000000,USA,English,"attorney, debt, fixer, law, law firm",7.3,209,1000,896,521,3284,0,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,363,R,2.35,0,none
Color,Paul Haggis,James Franco,Charlize Theron,Barry Corbin,232,60115,"Crime, Drama, Mystery, Thriller",In the Valley of Elah †,2007,6777589,0,USA,English,"detective, iraq, military, murder investigation, police",7.2,549,11000,9000,883,24248,2,http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1,224,R,2.35,0,none
Color,Jon Avnet,Al Pacino,Alicia Witt,Deborah Kara Unger,158,65628,"Crime, Drama, Mystery, Thriller",88 Minutes †,2007,16930884,30000000,USA,English,"death, fbi, forensics, murder, serial killer",5.9,50,14000,975,494,16722,1,http://www.imdb.com/title/tt0411061/?ref_=fn_tt_tt_1,262,R,2.35,0,none
Color,Paul McGuigan,Bruce Willis,Morgan Freeman,Dorian Missick,202,262153,"Crime, Drama, Mystery, Thriller",Lucky Number Slevin †,2006,22494487,27000000,Germany,English,"coroner, death, gay son, love, mistaken identity",7.8,118,13000,11000,1000,26451,3,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,507,R,2.35,10000,none
Color,Paul McGuigan,Bruce Willis,Morgan Freeman,Dorian Missick,202,262160,"Crime, Drama, Mystery, Thriller",Lucky Number Slevin †,2006,22494487,27000000,Germany,English,"coroner, death, gay son, love, mistaken identity",7.8,118,13000,11000,1000,26451,3,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,507,R,2.35,10000,none
Color,Spike Lee,Denzel Washington,James Ransone,Peter Gerety,230,273108,"Crime, Drama, Mystery, Thriller",Inside Man †,2006,88504640,45000000,USA,English,"bank, detective, negotiation, police, robber",7.6,0,18000,412,277,19148,2,http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,646,R,2.35,0,none
Color,Ray Lawrence,John Howard,Deborra-Lee Furness,Max Cullen,75,5772,"Crime, Drama, Mystery, Thriller",Jindabyne †,2006,399879,15000000,Australia,English,"camp, fishing, fishing trip, river, town",6.4,10,172,71,48,378,2,http://www.imdb.com/title/tt0382765/?ref_=fn_tt_tt_1,115,R,2.35,302,none
Color,Brian De Palma,Scarlett Johansson,Mia Kirshner,Mike Starr,240,63363,"Crime, Drama, Mystery, Thriller",The Black Dahlia †,2006,22518325,50000000,Germany,English,"black dahlia, boxer, corpse, death, partner",5.6,0,19000,972,854,22833,0,http://www.imdb.com/title/tt0387877/?ref_=fn_tt_tt_1,644,R,2.35,0,none
Color,Atom Egoyan,Colin Firth,Alison Lohman,Rachel Blanchard,97,14982,"Crime, Drama, Mystery, Thriller",Where the Truth Lies †,2005,871527,25000000,Canada,English,"breasts, death, female rear nudity, lesbian cunnilingus, rear entry sex",6.5,460,14000,1000,490,16090,2,http://www.imdb.com/title/tt0373450/?ref_=fn_tt_tt_1,128,R,2.35,507,none
Color,E. Elias Merhige,Harry Lennix,Kevin Chamberlin,William Mapother,101,16555,"Crime, Drama, Mystery, Thriller",Suspect Zero †,2004,8712564,27000000,USA,English,"fbi, fbi agent, murder, salesman, serial killer",5.9,54,748,489,398,1721,0,http://www.imdb.com/title/tt0324127/?ref_=fn_tt_tt_1,139,R,1.33,817,none
Color,Clint Eastwood,John Doman,Spencer Treat Clark,Tom Guiry,229,338415,"Crime, Drama, Mystery, Thriller",Mystic River †,2003,90135191,25000000,USA,English,"ballistics, detective, friend, gun, sexual abuse",8,16000,616,541,262,1942,0,http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1,935,R,2.35,12000,none
Color,Fran√ßois Ozon,Charlotte Rampling,Ludivine Sagnier,Jean-Claude Lecas,160,35065,"Crime, Drama, Mystery, Thriller",Swimming Pool †,2003,10105505,0,France,English,"luberon, mystery writer, night, publisher, swimming",6.8,341,844,521,15,1389,0,http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1,288,R,1.85,0,none
Color,James Cox,Alexis Dziena,Louis Lombardi,Franky G,91,18792,"Crime, Drama, Mystery, Thriller",Wonderland †,2003,1056102,5000000,USA,English,"murder, police, police investigation, porn star, robbery",6.6,10,715,436,93,1315,0,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,153,R,1.85,1000,none
Color,Gaspar No√©,Philippe Nahon,Albert Dupontel,Jo Prestia,192,87244,"Crime, Drama, Mystery, Thriller",Irreversible †,2002,753501,0,France,French,"long take, male frontal nudity, revenge, reverse chronology, vengeance",7.4,929,56,46,9,118,0,http://www.imdb.com/title/tt0290673/?ref_=fn_tt_tt_1,664,Not Rated,2.35,13000,C:\Aashmit.2\Important\DEPRESSION\Sem 4\DBMS x JAVA\Language\french\Irreversible †.jpg
Color,D.J. Caruso,Adam Goldberg,Meat Loaf,Anthony LaPaglia,79,26730,"Crime, Drama, Mystery, Thriller",The Salton Sea †,2002,676698,18000000,USA,English,"male in shower, murder, neighbor neighbor relationship, remote control car, sex scene",7.2,154,1000,783,576,4094,0,http://www.imdb.com/title/tt0235737/?ref_=fn_tt_tt_1,180,R,1.85,2000,none
Color,Joe Carnahan,Jason Patric,Chi McBride,Alan Van Sprang,127,34098,"Crime, Drama, Mystery, Thriller",Narc †,2002,10460089,7500000,USA,English,"blood splatter, cover up, murder, police shootout, undercover",7.2,248,673,466,147,1442,1,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,214,R,1.85,1000,none
Color,Liliana Cavani,Ray Winstone,Dougray Scott,Chiara Caselli,56,14618,"Crime, Drama, Mystery, Thriller",Ripley's Game †,2002,0,30000000,Italy,English,"art forgery, concert, dying, picture framer, villa",6.7,59,1000,794,24,1831,0,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1,108,R,1.85,447,none
Color,Carl Franklin,Morgan Freeman,Adam Scott,Bruce Davison,114,30077,"Crime, Drama, Mystery, Thriller",High Crimes †,2002,41543207,42000000,USA,English,"defense lawyer, lawyer, marine, murder, villager",6.3,73,11000,3000,505,15571,1,http://www.imdb.com/title/tt0257756/?ref_=fn_tt_tt_1,175,PG-13,2.35,893,none
Color,Brian De Palma,Peter Coyote,Gregg Henry,Rie Rasmussen,149,28584,"Crime, Drama, Mystery, Thriller",Femme Fatale †,2002,6592103,35000000,France,English,"ambassador, cannes, identity, suicide, thief",6.3,0,548,298,115,1005,1,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,232,R,1.85,675,none
Color,Michael Caton-Jones,Robert De Niro,James Franco,John Doman,104,21319,"Crime, Drama, Mystery, Thriller",City by the Sea †,2002,22433915,60000000,USA,English,"beach, grandson, murder, new york city, police",6.2,105,22000,11000,616,34377,1,http://www.imdb.com/title/tt0269095/?ref_=fn_tt_tt_1,166,R,2.35,416,none
Color,Sean Penn,Costas Mandylor,Adrien Dorval,Nels Lennarson,150,42621,"Crime, Drama, Mystery, Thriller",The Pledge †,2001,19719930,45000000,USA,English,"nevada, pledge, police, porcupine, search",6.8,0,723,44,19,793,0,http://www.imdb.com/title/tt0237572/?ref_=fn_tt_tt_1,531,R,2.35,0,none
Color,Gary Fleder,Oliver Platt,Jennifer Esposito,Conrad Goode,113,40362,"Crime, Drama, Mystery, Thriller",Don't Say a Word †,2001,54997476,50000000,USA,English,"mental institution, post traumatic stress, psychiatrist, vomiting, voyeur",6.3,39,1000,912,477,3341,0,http://www.imdb.com/title/tt0260866/?ref_=fn_tt_tt_1,248,R,2.35,970,none
Color,Daniel Sackheim,Chris Noth,Bruce Dern,Trevor Morgan,95,25462,"Crime, Drama, Mystery, Thriller",The Glass House †,2001,17951431,30000000,USA,English,"car, car accident, death, friend, glass",5.8,12,962,844,595,4239,1,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,200,PG-13,2.35,804,none
Color,Steven Soderbergh,Peter Fonda,Lesley Ann Warren,William Lucking,111,24412,"Crime, Drama, Mystery, Thriller",The Limey †,1999,3193102,9000000,USA,English,"daughter, englishman, ex con, revenge, young woman",7.1,0,402,296,132,1335,0,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,240,R,1.85,944,none
Color,Phillip Noyce,Denzel Washington,Angelina Jolie Pitt,Leland Orser,75,120202,"Crime, Drama, Mystery, Thriller",The Bone Collector †,1999,66488090,48000000,USA,English,"new york city, police, quadriplegic, serial killer, suicide",6.7,176,18000,11000,308,29748,2,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,397,R,2.35,0,none
Color,John McNaughton,Bill Murray,Robert Wagner,Jeff Perry,69,90677,"Crime, Drama, Mystery, Thriller",Wild Things †,1998,29753944,20000000,USA,English,"erotic thriller, forbidden sex, lesbian sex, sex with a student, taboo sex",6.5,39,13000,481,254,14275,3,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,389,R,2.35,0,none
Color,Curtis Hanson,Kevin Spacey,Matt McCoy,Paul Guilfoyle,177,414219,"Crime, Drama, Mystery, Thriller",L.A. Confidential †,1997,64604977,35000000,USA,English,"1950s, call girl, corruption, murder, police detective",8.3,161,18000,398,210,19129,2,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625,R,2.35,11000,L.A. Confidential.jpg
Color,Clint Eastwood,Kevin Spacey,Bob Gunton,Leon Rippy,91,31751,"Crime, Drama, Mystery, Thriller",Midnight in the Garden of Good and Evil †,1997,25078937,30000000,USA,English,"graveyard, murder, murder trial, reporter, trial",6.6,16000,18000,461,229,19689,2,http://www.imdb.com/title/tt0119668/?ref_=fn_tt_tt_1,216,R,1.85,0,none
Color,Gary Fleder,Morgan Freeman,Tony Goldwyn,Tatyana Ali,83,50653,"Crime, Drama, Mystery, Thriller",Kiss the Girls †,1997,60491560,27000000,USA,English,"detective, kidnapping, punching a heavy bag, serial killer, tied to a tree",6.6,39,11000,956,685,14322,1,http://www.imdb.com/title/tt0119468/?ref_=fn_tt_tt_1,143,R,2.35,0,none
Color,Michael Apted,J.K. Simmons,Paul Guilfoyle,Bill Nunn,47,14066,"Crime, Drama, Mystery, Thriller",Extreme Measures †,1996,17305211,38000000,USA,English,"cartoon on tv, doctor, emergency room, hospital, nudity",6.1,150,24000,210,182,24547,0,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,75,R,2.35,352,none
Color,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,216,1023511,"Crime, Drama, Mystery, Thriller",Se7en †,1995,100125340,33000000,USA,English,"detective, police partner, serial killer, serial murder, seven deadly sins",8.6,21000,11000,11000,360,22678,0,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,1080,R,2.35,39000,Se7en.jpg
Color,Bryan Singer,Kevin Spacey,Chazz Palminteri,Kevin Pollak,162,740918,"Crime, Drama, Mystery, Thriller",The Usual Suspects †,1995,23272306,6000000,USA,English,"criminal, dirty cop, flashback, limping, suspect",8.6,0,18000,979,574,20821,4,http://www.imdb.com/title/tt0114814/?ref_=fn_tt_tt_1,1182,R,2.35,28000,The Usual Suspects.jpg
Color,Jon Amiel,William McNamara,Holly Hunter,Harry Connick Jr.,57,42315,"Crime, Drama, Mystery, Thriller",Copycat †,1995,32051917,20000000,USA,English,"agoraphobia, copycat murder, detective, psychologist, serial killer",6.6,36,10000,1000,631,12338,0,http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1,140,R,2.35,0,none
Color,Joel Schumacher,Bradley Whitford,Anthony LaPaglia,Brad Renfro,39,45798,"Crime, Drama, Mystery, Thriller",The Client †,1994,92115211,45000000,USA,English,"boy, brother, lawyer, mafia, senator",6.7,541,821,577,551,4043,3,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,94,PG-13,2.35,1000,none
Color,Alan J. Pakula,Denzel Washington,Julia Roberts,Tony Goldwyn,43,59569,"Crime, Drama, Mystery, Thriller",The Pelican Brief †,1993,100768056,45000000,USA,English,"college professor, fbi, president, professor, supreme court",6.5,79,18000,8000,956,30063,0,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,89,PG-13,2.35,0,none
Color,Harold Becker,Al Pacino,Michael O'Neill,Ellen Barkin,43,30213,"Crime, Drama, Mystery, Thriller",Sea of Love †,1989,58571513,19000000,USA,English,"detective, love, single, suspect, title from song",6.8,17,14000,599,551,15914,1,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,112,R,1.85,0,none
Color,Sam Miller,Ruth Wilson,Indira Varma,Warren Brown,51,70568,"Crime, Drama, Mystery, Thriller",Luther †            ,2010,0,0,UK,English,"murder, police, psychopath",8.6,0,2000,729,256,3823,1,http://www.imdb.com/title/tt1474684/?ref_=fn_tt_tt_1,105,TV-MA,16,20000,Luther.jpeg
Color,0,LeVar Burton,Eric McCormack,Scott Wolf,26,15612,"Crime, Drama, Mystery, Thriller",Perception †            ,0,0,0,USA,English,0,7.5,0,1000,440,376,2240,1,http://www.imdb.com/title/tt1714204/?ref_=fn_tt_tt_1,29,TV-14,16,0,none
Color,0,Natalie Zea,Valorie Curry,Sam Underwood,43,73839,"Crime, Drama, Mystery, Thriller",The Following †            ,0,0,0,USA,English,"cult, fbi, hideout, prison escape, serial killer",7.5,0,841,593,319,1753,1,http://www.imdb.com/title/tt2071645/?ref_=fn_tt_tt_1,359,TV-14,16,32000,none
Color,Quentin Tarantino,Craig Stark,Jennifer Jason Leigh,Zo√´ Bell,596,272839,"Crime, Drama, Mystery, Thriller, Western",The Hateful Eight †,2015,54116191,44000000,USA,English,"blizzard, blood vomiting, bounty hunter, murder, shot in the crotch",7.9,16000,46000,1000,1000,49912,1,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,1018,R,2.76,114000,The Hateful Eight.jpg
Color,Amat Escalante,Kenny Johnston,Andrea Vergara,Gabriel Reyes,87,3499,"Crime, Drama, Romance",Heli †,2013,0,1000000,Mexico,Spanish,"corrupt police, drug cartel, drugs, mexico, police",6.8,50,327,9,8,351,0,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15,Not Rated,1.85,0,none
Color,Ira Sachs,David Richmond-Peck,Erin Boyes,Timothy Webber,121,8014,"Crime, Drama, Romance",Married Life †,2007,1506998,12000000,USA,English,"bachelor, best friend, divorce, poison, widow",6.3,60,60,46,18,141,4,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,50,PG-13,1.85,314,none
Color,Michael Burke,Zachary Knighton,Tom Guiry,Ryan Donowho,17,3480,"Crime, Drama, Romance",The Mudge Boy †,2003,0,800000,USA,English,"death, farm, fur coat, grief, misfit",7.2,3,262,262,181,991,1,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,30,R,0,396,none
Color,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,51,8000,"Crime, Drama, Romance",Better Luck Tomorrow †,2002,3799339,250000,USA,English,"asian american, high school, overachiever, pubic hair, vomiting",7.2,681,94,26,13,139,1,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,138,R,1.85,661,none
Color,Bob Giraldi,Danny Aiello,Manny Perez,Ajay Naidu,39,4359,"Crime, Drama, Romance",Dinner Rush †,2000,110000,0,USA,English,"detective, food, gangster, police, restaurant",7.3,34,388,159,120,1156,1,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1,73,R,1.85,495,none
Color,Nickolas Perry,Patrick Renna,Patsy Kensit,Adrienne Frantz,8,1434,"Crime, Drama, Romance",Speedway Junky †,1999,0,1000000,USA,English,"car racing, crush, hustler, scam, watching television",5.2,5,590,231,73,1042,2,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43,R,0,27,none
 Black and White,Morgan J. Freeman,Edie Falco,Heather Matarazzo,Lynn Cohen,17,1038,"Crime, Drama, Romance",Hurricane Streets †,1997,334041,500000,USA,English,"gang, new mexico, prison, smuggling, theft",6.5,204,659,529,474,2322,3,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,21,R,1.85,51,none
Color,Fran√ßois Truffaut,Catherine Deneuve,Jean-Paul Belmondo,Michel Bouquet,35,4391,"Crime, Drama, Romance",Mississippi Mermaid †,1969,26893,1600000,France,French,"antibes, hotel, island, reunion, reunion island",7.2,0,963,710,21,1694,0,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,26,R,2.35,278,none
Color,Jean-Luc Godard,Jean-Paul Belmondo,Anna Karina,Graziella Galvani,96,19386,"Crime, Drama, Romance",Pierrot le Fou †,1965,0,300000,France,French,"beach, money, on the run, party, smuggling",7.7,0,710,257,0,967,1,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74,Not Rated,2.35,2000,C:\Aashmit.2\Important\DEPRESSION\Sem 4\DBMS x JAVA\Language\french\Pierrot le Fou †.jpg
 Black and White,Stanley Kubrick,James Mason,Shelley Winters,Lois Maxwell,103,67822,"Crime, Drama, Romance",Lolita †,1962,0,2000000,UK,English,"lolita, nymphet, older man young girl relationship, professor, writer",7.7,0,617,367,177,1403,0,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207,Not Rated,1.66,0,none
 Black and White,Stanley Kubrick,James Mason,Shelley Winters,Lois Maxwell,103,67825,"Crime, Drama, Romance",Lolita †,1962,0,2000000,UK,English,"lolita, nymphet, older man young girl relationship, professor, writer",7.7,0,618,367,177,1404,0,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207,Not Rated,1.66,0,none
 Black and White,Elia Kazan,Marlon Brando,Karl Malden,Rod Steiger,134,100890,"Crime, Drama, Romance",On the Waterfront †,1954,9600000,910000,USA,English,"death, dock, longshoreman, murder, union",8.2,603,10000,416,279,11094,2,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281,Not Rated,1.85,0,On the Waterfront.jpg
 Black and White,Georg Wilhelm Pabst,Louise Brooks,Francis Lederer,Fritz Kortner,71,7431,"Crime, Drama, Romance",Pandora's Box †,1929,9950,0,Germany,German,"escape, femme fatale, german expressionism, lust, violence",8,21,426,20,3,455,1,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,84,Not Rated,1.33,926,C:\Aashmit.2\Important\DEPRESSION\Sem 4\DBMS x JAVA\Language\German\Pandora's Box †.jpg
Color,Andrea Di Stefano,Josh Hutcherson,Brady Corbet,Carlos Bardem,106,13762,"Crime, Drama, Romance, Thriller",Escobar: Paradise Lost †,2014,106869,17000000,France,English,"colombia, dream, love, surfer, village",6.6,30,14000,287,55,14492,1,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,39,R,0,0,none
Color,William Friedkin,Matthew McConaughey,Scott A. Martin,Carol Sutton,376,59297,"Crime, Drama, Romance, Thriller",Killer Joe †,2011,1987762,11000000,USA,English,"female nudity, female pubic hair, lingerie, neo noir, pubic hair",6.7,607,11000,414,251,11853,0,http://www.imdb.com/title/tt1726669/?ref_=fn_tt_tt_1,216,R,1.85,12000,none
Color,Paul Haggis,Olivia Wilde,Daniel Stern,Aisha Hinds,239,146364,"Crime, Drama, Romance, Thriller",The Next Three Days †,2010,21129348,35000000,USA,English,"argument, evidence, fingerprints, murder, murder weapon",7.4,549,10000,796,343,11799,0,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,237,PG-13,2.35,27000,none
Color,Roger Donaldson,Jason Statham,Saffron Burrows,Daniel Mays,222,152247,"Crime, Drama, Romance, Thriller",The Bank Job †,2008,30028592,20000000,UK,English,"chase, heist, london england, mobster, safe deposit",7.3,79,26000,811,287,27755,0,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,189,R,2.35,0,none
Color,Richard Eyre,Phil Davis,Andrew Simpson,Shaun Parkes,220,64625,"Crime, Drama, Romance, Thriller",Notes on a Scandal †,2006,17508670,15000000,UK,English,"age difference, school, student, teacher, writing",7.4,14,386,99,78,646,0,http://www.imdb.com/title/tt0465551/?ref_=fn_tt_tt_1,281,R,1.85,0,none
Color,Carl Franklin,Denzel Washington,Sanaa Lathan,John Billingsley,124,45895,"Crime, Drama, Romance, Thriller",Out of Time †,2003,40905277,50000000,USA,English,"cancer, florida, insurance, life insurance policy, small town",6.5,73,18000,886,323,19739,3,http://www.imdb.com/title/tt0313443/?ref_=fn_tt_tt_1,157,R,2.35,1000,none
Color,Ron Shelton,Khandi Alexander,Dash Mihok,Michael Michele,71,17261,"Crime, Drama, Romance, Thriller",Dark Blue †,2002,9059588,15000000,USA,English,"corrupt, criminal, investigation, lapd, police",6.6,41,556,463,274,1873,1,http://www.imdb.com/title/tt0279331/?ref_=fn_tt_tt_1,125,R,2.35,455,none
 Black and White,John Singleton,Mo'Nique,Snoop Dogg,Angell Conwell,41,9566,"Crime, Drama, Romance, Thriller",Baby Boy †,2001,28734552,16000000,USA,English,"cartoon on tv, family relationships, physical abuse, single parent, two word title",6.4,309,939,881,522,3107,2,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,81,R,1.85,1000,none
Color,James Gray,Charlize Theron,Ellen Burstyn,Faye Dunaway,93,16215,"Crime, Drama, Romance, Thriller",The Yards †,2000,882710,24000000,USA,English,"best friend, corruption, fall to death, female nudity, friend",6.4,115,9000,1000,977,11433,2,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1,138,R,2.35,401,none
Color,Spike Lee,Mira Sorvino,Jennifer Esposito,Mike Starr,85,31227,"Crime, Drama, Romance, Thriller",Summer of Sam †,1999,19283782,22000000,USA,English,"distrust, fear, murder, neighborhood, new york city",6.6,0,978,911,854,5386,0,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,354,R,1.85,0,none
Color,Steven Soderbergh,Don Cheadle,Albert Brooks,Keith Hudson,158,71708,"Crime, Drama, Romance, Thriller",Out of Sight †,1998,37339525,48000000,USA,English,"heist, neo noir, one last job, opposites attract, u.s. marshal",7,0,3000,745,23,3768,1,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,307,R,1.85,0,none
Color,Lana Wachowski,Christopher Meloni,Kevin Michael Richardson,Peter Spellos,120,41138,"Crime, Drama, Romance, Thriller",Bound †,1996,3798532,4500000,USA,English,"gangster, lesbian, mafia, money, neo noir",7.4,0,3000,441,126,3668,0,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208,R,1.85,2000,none
Color,Neil Jordan,Jim Broadbent,Miranda Richardson,Stephen Rea,63,41361,"Crime, Drama, Romance, Thriller",The Crying Game †,1992,62549000,2300000,UK,English,"androgynous, full frontal male nudity, irish republican army, psychological drama, tragic love",7.3,277,1000,530,327,2412,0,http://www.imdb.com/title/tt0104036/?ref_=fn_tt_tt_1,148,R,2.35,0,none
Color,Peter Weir,Harrison Ford,Viggo Mortensen,Lukas Haas,83,66966,"Crime, Drama, Romance, Thriller",Witness †,1985,65500000,12000000,USA,English,"amish, love, murder, police, train",7.4,608,11000,10000,733,22479,1,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,175,R,1.85,0,none
Color,Bob Rafelson,Anjelica Huston,Michael Lerner,John Colicos,34,16764,"Crime, Drama, Romance, Thriller",The Postman Always Rings Twice †,1981,0,12000000,USA,English,"adultery, drifter, lunch wagon, murder, neo noir",6.6,30,1000,230,85,1456,0,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48,R,1.85,1000,none
Color,Martin Scorsese,Robert De Niro,David Carradine,David Proval,112,67797,"Crime, Drama, Romance, Thriller",Mean Streets †,1973,32645,500000,USA,English,"bar, catholic guilt, epilepsy, italian american, money",7.4,17000,22000,926,354,23737,0,http://www.imdb.com/title/tt0070379/?ref_=fn_tt_tt_1,223,R,1.85,0,none
